<<<<<<< HEAD
INFO: === Starting synchronization at 2024-12-27 13:21:13 ===
INFO: Searching in: C:\Users\ncore\Desktop\2024-files\content
INFO: No changes detected
INFO: [27/118] Processing GA_2_1\mesh_dev.ipynb
INFO: No changes detected
INFO: [28/118] Processing GA_2_1\mesh_tips.ipynb
INFO: No changes detected
INFO: [29/118] Processing GA_2_1\mesh\mesh.ipynb
INFO: No changes detected
INFO: [30/118] Processing GA_2_2\the_big_M.ipynb
INFO: No changes detected
INFO: [31/118] Processing GA_2_3\Analysis.ipynb
INFO: No changes detected
INFO: [32/118] Processing GA_2_3\Analysis_solution.ipynb
INFO: No changes detected
INFO: [33/118] Processing GA_2_4\GA_2_4_Beary_Icy.ipynb
INFO: No changes detected
INFO: [34/118] Processing GA_2_4\GA_2_4_solution.ipynb
INFO: No changes detected
INFO: [35/118] Processing GA_2_5\Analysis_GA.ipynb
INFO: No changes detected
INFO: [36/118] Processing GA_2_5\Analysis_GA_solution.ipynb
INFO: No changes detected
INFO: [37/118] Processing GA_2_5\Analysis_LP.ipynb
INFO: No changes detected
INFO: [38/118] Processing GA_2_5\Analysis_LP_solution.ipynb
INFO: No changes detected
INFO: [39/118] Processing GA_2_6\Analysis.ipynb
INFO: No changes detected
INFO: [40/118] Processing GA_2_6\Analysis_solution.ipynb
INFO: No changes detected
INFO: [41/118] Processing GA_2_7\rain_solution.ipynb
INFO: No changes detected
INFO: [42/118] Processing tutorials\Week_1_3\Analysis.ipynb
INFO: No changes detected
INFO: [43/118] Processing tutorials\Week_1_5\Tutorial.ipynb
INFO: No changes detected
INFO: [44/118] Processing tutorials\Week_1_6\Tutorial.ipynb
INFO: No changes detected
INFO: [45/118] Processing week_1_1\PA_1_1_Catch_Them_All.ipynb
INFO: No changes detected
INFO: [46/118] Processing Week_1_2\In_Class_Activity.ipynb
INFO: No changes detected
INFO: [47/118] Processing Week_1_2\In_Class_Activity_Solution.ipynb
INFO: No changes detected
INFO: [48/118] Processing Week_1_2\PA_1_2_Random_Adventure.ipynb
INFO: No changes detected
INFO: [49/118] Processing Week_1_2\PA_1_2_solution.ipynb
INFO: No changes detected
INFO: [50/118] Processing Week_1_2\WS_1_2_Pipe_Dreams.ipynb
INFO: No changes detected
INFO: [51/118] Processing Week_1_2\WS_1_2_solution.ipynb
INFO: No changes detected
INFO: [52/118] Processing week_1_3\PA_1_3_Data_Cleaning_and_Boosting_Productivity.ipynb
INFO: No changes detected
INFO: [53/118] Processing week_1_3\PA_1_3_solution.ipynb
INFO: No changes detected
INFO: [54/118] Processing week_1_3\WS_1_3_Moving_Ice.ipynb
INFO: No changes detected
INFO: [55/118] Processing week_1_3\WS_1_3_solution.ipynb
INFO: No changes detected
INFO: [56/118] Processing Week_1_4\WS_1_4_Nonlinear_Rain.ipynb
INFO: No changes detected
INFO: [57/118] Processing Week_1_4\WS_1_4_solution.ipynb
INFO: No changes detected
INFO: [58/118] Processing week_1_5\WS_1_5_dont_integr_hate.ipynb
INFO: No changes detected
INFO: [59/118] Processing week_1_5\WS_1_5_solution.ipynb
INFO: No changes detected
INFO: [60/118] Processing week_1_5\PA\PA_1_5_solution.ipynb
INFO: No changes detected
INFO: [61/118] Processing week_1_5\PA\PA_1_5_useful_tricks.ipynb
INFO: No changes detected
INFO: [62/118] Processing week_1_5\PA_ice\PA_plots.ipynb
INFO: No changes detected
INFO: [63/118] Processing Week_1_6\WS_1_6_solution.ipynb
INFO: No changes detected
INFO: [64/118] Processing Week_1_6\WS_1_6_time_to_c_ode.ipynb
INFO: No changes detected
INFO: [65/118] Processing Week_1_6\PA\PA_1_6_Boxes_and_Bugs.ipynb
INFO: No changes detected
INFO: [66/118] Processing Week_1_6\PA\PA_1_6_solution.ipynb
INFO: No changes detected
INFO: [67/118] Processing Week_1_7\scipy_stats.ipynb
INFO: No changes detected
INFO: [68/118] Processing Week_1_7\WS_1_7_lets_be_concrete.ipynb
INFO: No changes detected
INFO: [69/118] Processing Week_1_7\WS_1_7_solution.ipynb
INFO: No changes detected
INFO: [70/118] Processing Week_1_7\PA\PA_1_7_Classy_Distributions.ipynb
INFO: No changes detected
INFO: [71/118] Processing Week_1_7\PA\PA_1_7_solution.ipynb
INFO: No changes detected
INFO: [72/118] Processing Week_1_8\data.ipynb
INFO: No changes detected
INFO: [73/118] Processing Week_1_8\intersection.ipynb
INFO: No changes detected
INFO: [74/118] Processing Week_1_8\test_bivariate.ipynb
INFO: No changes detected
INFO: [75/118] Processing Week_1_8\PA\PA_1_8_Equations_Done_Symply.ipynb
INFO: No changes detected
INFO: [76/118] Processing Week_1_8\PA\PA_1_8_solution.ipynb
INFO: No changes detected
INFO: [77/118] Processing Week_1_8\WS\linearity_or_not.ipynb
INFO: No changes detected
INFO: [78/118] Processing Week_1_8\WS\WS_1_8_solution.ipynb
INFO: No changes detected
INFO: [79/118] Processing Week_1_8\WS\WS_1_8_Thingamajig.ipynb
INFO: No changes detected
INFO: [80/118] Processing Week_2_1\WS_2_1_solution.ipynb
INFO: No changes detected
INFO: [81/118] Processing Week_2_1\WS_2_1_wiggle.ipynb
INFO: No changes detected
INFO: [82/118] Processing Week_2_1\WS_2_1_wiggle_test_ci.ipynb
INFO: No changes detected
INFO: [83/118] Processing Week_2_1\PA\PA_2_1_classy_city.ipynb
INFO: No changes detected
INFO: [84/118] Processing Week_2_1\PA\PA_2_1_solution.ipynb
INFO: No changes detected
INFO: [85/118] Processing Week_2_1\PA\PA_dev.ipynb
INFO: No changes detected
INFO: [86/118] Processing Week_2_1\PA\U.ipynb
INFO: No changes detected
INFO: [87/118] Processing Week_2_2\PA_2_2_love_is_sparse.ipynb
INFO: No changes detected
INFO: [88/118] Processing Week_2_2\PA_2_2_solution.ipynb
INFO: No changes detected
INFO: [89/118] Processing Week_2_2\WS_2_2_more_support.ipynb
INFO: No changes detected
INFO: [90/118] Processing Week_2_2\WS_2_2_solution.ipynb
INFO: No changes detected
INFO: [91/118] Processing Week_2_2\old\old_PA10_Love_is_Sparse.ipynb
INFO: No changes detected
INFO: [92/118] Processing Week_2_2\old\old_PA10_solution_sympy.ipynb
INFO: No changes detected
INFO: [93/118] Processing Week_2_2\old\PA_2_1_solution.ipynb
INFO: No changes detected
INFO: [94/118] Processing Week_2_2\old\PA_2_1_solution_sympy.ipynb
INFO: No changes detected
INFO: [95/118] Processing Week_2_2\old\WS_2_2_more_support.ipynb
INFO: No changes detected
INFO: [96/118] Processing Week_2_2\PA\PA_2_2_love_is_sparse.ipynb
INFO: No changes detected
INFO: [97/118] Processing Week_2_2\PA\PA_2_2_solution.ipynb
INFO: No changes detected
INFO: [98/118] Processing Week_2_3\WS_2_3_DFT_you_try_meow.ipynb
INFO: No changes detected
INFO: [99/118] Processing Week_2_3\WS_2_3_solution.ipynb
INFO: No changes detected
INFO: [100/118] Processing Week_2_3\PA\PA_2_3_iter_remoto.ipynb
INFO: No changes detected
INFO: [101/118] Processing Week_2_3\PA\PA_2_3_solution.ipynb
INFO: No changes detected
INFO: [102/118] Processing Week_2_4\WS_2_4_Feel_the_Pressure.ipynb
INFO: No changes detected
INFO: [103/118] Processing Week_2_4\WS_2_4_solution.ipynb
INFO: No changes detected
INFO: [104/118] Processing Week_2_4\PA\PA_2_4_A_gurobilicious.ipynb
INFO: No changes detected
INFO: [105/118] Processing Week_2_4\PA\PA_2_4_B_axis_of_awesome.ipynb
INFO: No changes detected
INFO: [106/118] Processing Week_2_4\PA\PA_2_4_B_solution.ipynb
INFO: No changes detected
INFO: [107/118] Processing Week_2_5\WS_2_5_Profit_vs_Planet.ipynb
INFO: No changes detected
INFO: [108/118] Processing Week_2_5\WS_2_5_solution.ipynb
INFO: No changes detected
INFO: [109/118] Processing Week_2_5\PA\PA_2_5_data_framework.ipynb
INFO: No changes detected
INFO: [110/118] Processing Week_2_5\PA\PA_2_5_solution.ipynb
INFO: No changes detected
INFO: [111/118] Processing Week_2_6\WS_2_6_be_a_NN.ipynb
INFO: No changes detected
INFO: [112/118] Processing Week_2_6\WS_2_6_solution.ipynb
INFO: No changes detected
INFO: [113/118] Processing Week_2_6\PA\PA_2_6_3_way_split.ipynb
INFO: No changes detected
INFO: [114/118] Processing Week_2_6\PA\PA_2_6_solution.ipynb
INFO: No changes detected
INFO: [115/118] Processing Week_2_7\WS_2_7_solution.ipynb
INFO: No changes detected
INFO: [116/118] Processing Week_2_7\WS_2_7_student.ipynb
INFO: No changes detected
INFO: [117/118] Processing Week_2_7\PA\PA_2_7_solution.ipynb
INFO: No changes detected
INFO: [118/118] Processing Week_2_7\PA\PA_2_7_Times_Tables.ipynb
INFO: No changes detected
INFO: === Completed at 2024-12-27 13:21:14 (Duration: 0:00:00.328337) ===
=======
2024-12-25 14:55:55,027 - INFO - Starting notebook synchronization
2024-12-25 14:56:06,258 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_1\Task_2_solution.ipynb
2024-12-25 14:56:22,169 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_1\Task_2_solution.ipynb
2024-12-25 14:56:22,172 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_2\Analysis.ipynb
2024-12-25 14:56:31,469 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_2\Analysis.ipynb
2024-12-25 14:56:31,469 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_2\Analysis_solution.ipynb
2024-12-25 14:56:39,536 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_2\Analysis_solution.ipynb
2024-12-25 14:56:39,542 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Analysis.ipynb
2024-12-25 14:56:47,048 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Analysis.ipynb
2024-12-25 14:56:47,048 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Analysis_Solution.ipynb
2024-12-25 14:56:55,623 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Analysis_Solution.ipynb
2024-12-25 14:56:55,628 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Warmup.ipynb
2024-12-25 14:56:55,689 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Warmup.ipynb
2024-12-25 14:56:55,697 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_3\Warmup.ipynb
2024-12-25 14:56:55,697 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_4\Analysis.ipynb
2024-12-25 14:56:55,749 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_4\Analysis.ipynb
2024-12-25 14:56:55,757 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_4\Analysis.ipynb
2024-12-25 14:56:55,757 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_4\Analysis_solution.ipynb
2024-12-25 14:57:02,466 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_4\Analysis_solution.ipynb
2024-12-25 14:57:02,466 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\Analysis.ipynb
2024-12-25 14:57:02,531 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\Analysis.ipynb
2024-12-25 14:57:02,531 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\Analysis.ipynb
2024-12-25 14:57:02,545 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\Analysis_solution.ipynb
2024-12-25 14:57:02,685 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\Analysis_solution.ipynb
2024-12-25 14:57:02,685 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\Analysis_solution.ipynb
2024-12-25 14:57:02,685 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\central_diff_illustration.ipynb
2024-12-25 14:57:02,747 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\central_diff_illustration.ipynb
2024-12-25 14:57:02,747 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_5\central_diff_illustration.ipynb
2024-12-25 14:57:02,747 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_6\Analysis.ipynb
2024-12-25 14:57:03,541 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_6\Analysis.ipynb
2024-12-25 14:57:03,541 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_6\Analysis.ipynb
2024-12-25 14:57:03,541 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_6\Analysis_solution.ipynb
2024-12-25 14:57:04,379 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_6\Analysis_solution.ipynb
2024-12-25 14:57:04,379 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_6\Analysis_solution.ipynb
2024-12-25 14:57:04,387 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Discharge\Analysis_discharge_solution.ipynb
2024-12-25 14:57:04,478 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Discharge\Analysis_discharge_solution.ipynb
2024-12-25 14:57:04,486 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Discharge\Analysis_discharge_solution.ipynb
2024-12-25 14:57:04,487 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Emissions\Analysis_emissions_solution.ipynb
2024-12-25 14:57:04,660 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Emissions\Analysis_emissions_solution.ipynb
2024-12-25 14:57:04,660 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Emissions\Analysis_emissions_solution.ipynb
2024-12-25 14:57:04,660 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Force\Analysis_force_solution.ipynb
2024-12-25 14:57:05,151 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Force\Analysis_force_solution.ipynb
2024-12-25 14:57:05,151 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Solution\Force\Analysis_force_solution.ipynb
2024-12-25 14:57:05,151 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Discharge\Analysis_discharge.ipynb
2024-12-25 14:57:05,216 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Discharge\Analysis_discharge.ipynb
2024-12-25 14:57:05,216 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Discharge\Analysis_discharge.ipynb
2024-12-25 14:57:05,216 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Emissions\Analysis_emissions.ipynb
2024-12-25 14:57:05,309 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Emissions\Analysis_emissions.ipynb
2024-12-25 14:57:05,309 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Emissions\Analysis_emissions.ipynb
2024-12-25 14:57:05,309 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Force\Analysis_force.ipynb
2024-12-25 14:57:05,406 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Force\Analysis_force.ipynb
2024-12-25 14:57:05,406 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Student\Force\Analysis_force.ipynb
2024-12-25 14:57:05,406 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Unused\Temp\Distribution_Fitting_T.ipynb
2024-12-25 14:57:05,946 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Unused\Temp\Distribution_Fitting_T.ipynb
2024-12-25 14:57:05,948 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_7\Unused\Temp\Distribution_Fitting_T.ipynb
2024-12-25 14:57:05,949 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\Analysis.ipynb
2024-12-25 14:57:06,014 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\Analysis.ipynb
2024-12-25 14:57:06,023 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\Analysis.ipynb
2024-12-25 14:57:06,023 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_HT.ipynb
2024-12-25 14:57:06,591 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_HT.ipynb
2024-12-25 14:57:06,594 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_HT.ipynb
2024-12-25 14:57:06,594 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_hu.ipynb
2024-12-25 14:57:07,102 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_hu.ipynb
2024-12-25 14:57:07,108 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_hu.ipynb
2024-12-25 14:57:07,108 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_traffic.ipynb
2024-12-25 14:57:07,660 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_traffic.ipynb
2024-12-25 14:57:07,661 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_1_8\solution\GA_1_8_solution_traffic.ipynb
2024-12-25 14:57:07,662 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\Analysis.ipynb
2024-12-25 14:57:07,780 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\Analysis.ipynb
2024-12-25 14:57:07,780 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\Analysis.ipynb
2024-12-25 14:57:07,780 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\Analysis_solution.ipynb
2024-12-25 14:57:07,956 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\Analysis_solution.ipynb
2024-12-25 14:57:07,956 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\Analysis_solution.ipynb
2024-12-25 14:57:07,956 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh_dev.ipynb
2024-12-25 14:57:07,997 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh_dev.ipynb
2024-12-25 14:57:08,005 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh_dev.ipynb
2024-12-25 14:57:08,006 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh_tips.ipynb
2024-12-25 14:57:08,104 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh_tips.ipynb
2024-12-25 14:57:08,104 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh_tips.ipynb
2024-12-25 14:57:08,104 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh\mesh.ipynb
2024-12-25 14:57:08,158 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh\mesh.ipynb
2024-12-25 14:57:08,166 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_1\mesh\mesh.ipynb
2024-12-25 14:57:08,167 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_2\the_big_M.ipynb
2024-12-25 14:57:08,221 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_2\the_big_M.ipynb
2024-12-25 14:57:08,222 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_2\the_big_M.ipynb
2024-12-25 14:57:08,223 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_3\Analysis.ipynb
2024-12-25 14:57:08,273 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_3\Analysis.ipynb
2024-12-25 14:57:08,273 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_3\Analysis.ipynb
2024-12-25 14:57:08,273 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_3\Analysis_solution.ipynb
2024-12-25 14:57:08,402 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_3\Analysis_solution.ipynb
2024-12-25 14:57:08,402 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_3\Analysis_solution.ipynb
2024-12-25 14:57:08,402 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_4\GA_2_4_Beary_Icy.ipynb
2024-12-25 14:57:08,448 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_4\GA_2_4_Beary_Icy.ipynb
2024-12-25 14:57:08,448 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_4\GA_2_4_Beary_Icy.ipynb
2024-12-25 14:57:08,452 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_4\GA_2_4_solution.ipynb
2024-12-25 14:57:08,602 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_4\GA_2_4_solution.ipynb
2024-12-25 14:57:08,602 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_4\GA_2_4_solution.ipynb
2024-12-25 14:57:08,602 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_GA.ipynb
2024-12-25 14:57:08,669 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_GA.ipynb
2024-12-25 14:57:08,669 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_GA.ipynb
2024-12-25 14:57:08,672 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_GA_solution.ipynb
2024-12-25 14:57:08,721 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_GA_solution.ipynb
2024-12-25 14:57:08,722 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_GA_solution.ipynb
2024-12-25 14:57:08,722 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_LP.ipynb
2024-12-25 14:57:08,768 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_LP.ipynb
2024-12-25 14:57:08,768 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_LP.ipynb
2024-12-25 14:57:08,768 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_LP_solution.ipynb
2024-12-25 14:57:09,051 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_LP_solution.ipynb
2024-12-25 14:57:09,054 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_5\Analysis_LP_solution.ipynb
2024-12-25 14:57:09,055 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_6\Analysis.ipynb
2024-12-25 14:57:09,219 - INFO - No changes detected for C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_6\Analysis.ipynb
2024-12-25 14:57:09,220 - INFO - Successfully processed C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_6\Analysis.ipynb
2024-12-25 14:57:09,221 - INFO - Processing C:\Users\rlanzafame\code\MUDE\2024-files\content\GA_2_6\Analysis_solution.ipynb
